4L Explanatory Concepts in Pol Science (SEM1)/01,Thursday,16:00,17:00,FUL-106,1111101111110000000000000000000000000000000000000000,M1038,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L Explanatory Concepts in Pol Science (SEM1)/02,Thursday,17:00,18:00,FUL-106,1111101111110000000000000000000000000000000000000000,M1038,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L Explanatory Concepts in Pol Science (SEM1)/03,Thursday,14:00,15:00,FRE-F39,1111101111110000000000000000000000000000000000000000,M1038,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L Explanatory Concepts in Pol Science (SEM1)/04,Thursday,13:00,14:00,FRE-F39,1111101111110000000000000000000000000000000000000000,M1038,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L Explanatory Concepts in Pol Science (SEM1)/05,Friday,11:00,12:00,FUL-101,1111101111110000000000000000000000000000000000000000,M1038,Politics,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
4L Explanatory Concepts in Pol Science (SEM1)/06,Thursday,11:00,12:00,FUL-101,1111101111110000000000000000000000000000000000000000,M1038,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L Explanatory Concepts in Pol Science (SEM1)/07,Thursday,9:00,10:00,BH-242,1111101111110000000000000000000000000000000000000000,M1038,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L Explanatory Concepts in Pol Science (SEM1)/08,Friday,9:00,10:00,FUL-106,1111101111110000000000000000000000000000000000000000,M1038,Politics,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
4L Making of Modern Europe (SEM1)/01,Thursday,12:00,13:00,AH-G5,1111111111110000000000000000000000000000000000000000,R9001E,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
5L Comparative Public Policy (SEM1)/01,Tuesday,14:00,15:00,FUL-205,1111101111110000000000000000000000000000000000000000,L2052,Politics,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
5L Comparative Public Policy (SEM1)/02,Tuesday,15:00,16:00,FUL-205,1111101111110000000000000000000000000000000000000000,L2052,Politics,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
5L European Politics (SEM1)/01,Friday,9:00,10:00,FUL-109,1111101111110000000000000000000000000000000000000000,L2051,Politics,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
5L European Politics (SEM1)/02,Friday,10:00,11:00,FUL-109,1111101111110000000000000000000000000000000000000000,L2051,Politics,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
5L European Politics (SEM1)/03,Friday,11:00,12:00,FUL-109,1111101111110000000000000000000000000000000000000000,L2051,Politics,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
5L European Politics (SEM1)/04,Friday,12:00,13:00,FUL-109,1111101111110000000000000000000000000000000000000000,L2051,Politics,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
5L European Politics (SEM1)/05,Friday,14:00,15:00,FUL-109,1111101111110000000000000000000000000000000000000000,L2051,Politics,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
5L European Politics (SEM1)/06,Friday,15:00,16:00,FUL-109,1111101111110000000000000000000000000000000000000000,L2051,Politics,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
5L European Politics (SEM1)/07,Friday,16:00,17:00,FUL-110,1111101111110000000000000000000000000000000000000000,L2051,Politics,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
5L European Politics (SEM1)/08,Friday,17:00,18:00,FUL-110,1111101111110000000000000000000000000000000000000000,L2051,Politics,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
5L Making of Modern Europe (SEM1)/01,Tuesday,13:00,14:00,FRE-F40,1111111111110000000000000000000000000000000000000000,R9000,Politics,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
5L Modern Political Thought (SEM1)/01,Thursday,9:00,10:00,FUL-205,1111101111110000000000000000000000000000000000000000,L2031,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
5L Modern Political Thought (SEM1)/02,Thursday,10:00,11:00,FUL-208,1111101111110000000000000000000000000000000000000000,L2031,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
5L Modern Political Thought (SEM1)/03,Thursday,13:00,14:00,FUL-110,1111101111110000000000000000000000000000000000000000,L2031,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
5L Modern Political Thought (SEM1)/04,Thursday,14:00,15:00,FUL-110,1111101111110000000000000000000000000000000000000000,L2031,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
5L Modern Political Thought (SEM1)/05,Thursday,15:00,16:00,FUL-208,1111101111110000000000000000000000000000000000000000,L2031,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
5L Modern Political Thought (SEM1)/06,Thursday,16:00,17:00,FUL-205,1111101111110000000000000000000000000000000000000000,L2031,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
5L Modern Political Thought (SEM1)/07,Thursday,17:00,18:00,FUL-205,1111101111110000000000000000000000000000000000000000,L2031,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
5L Modern Political Thought (SEM1)/08,Thursday,11:00,12:00,FUL-205,1111101111110000000000000000000000000000000000000000,L2031,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
5L Political & Social Change in Cont Europe (SEM1)/01,Thursday,14:00,15:00,ARUN-204,1111101111110000000000000000000000000000000000000000,L2091,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
6L Death of Socialism? (SEM1)/01,Friday,14:00,16:00,FRE-G31,1111101111110000000000000000000000000000000000000000,L2137,Politics,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
7L Anti-Corruption (SEM1)/01,Friday,15:00,17:00,PEV1-2A11,1111101111110000000000000000000000000000000000000000,956M9,Politics,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
6L Photography and Politics (SEM1)/01,Monday,14:00,17:00,BH-256,1111111100110000000000000000000000000000000000000000,L2078,Politics,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,03 Dec 2018,10 Dec 2018"
6L Photography and Politics (WOR1)/01,Thursday,9:00,13:00,FUL-103,1000000000000000000000000000000000000000000000000000,L2078,Politics,27 Sep 2018
6L Pol Change: E. Europe in Transition (SEM1)/01,Thursday,13:00,14:00,FRE-G31,1111101111110000000000000000000000000000000000000000,L2017,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
6L Pol Change: Euro Union as Global Actor (SEM1)/01,Monday,13:00,15:00,FRE-G31,1111101111110000000000000000000000000000000000000000,M1541,Politics,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
6L Pol Change: Pol Parties & Party Systems (SEM1)/01,Friday,10:00,13:00,FRE-F22,1111101111110000000000000000000000000000000000000000,L2034,Politics,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
6L Pol Change: Politics and Intl Business (SEM1)/01,Thursday,9:00,10:00,FUL-107,1111101111110000000000000000000000000000000000000000,L2001,Politics,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
6L Pol Change: Post War Europ. Integration (SEM1)/01,Wednesday,9:00,12:00,FRE-F22,1111101111110000000000000000000000000000000000000000,M1049,Politics,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
6L Political Change: Contemporary France (SEM1)/01,Wednesday,11:00,13:00,A155,1111101011110000000000000000000000000000000000000000,L2157,Politics,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,07 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
7L Theory and Practice of Interactive Media (SEM1)/01,Thursday,12:00,14:00,ARUN-204,0111111111110000000000000000000000000000000000000000,013P3,Media and Film,"04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
7L Theory and Practice of Interactive Media (SEM1)/02,Thursday,9:00,11:00,BH-235,0111111111110000000000000000000000000000000000000000,013P3,Media and Film,"04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
7L Theory and Practice of Interactive Media (WOR1)/01,Monday,9:00,11:00,~LAB GREEN (MAC),0111111111110000000000000000000000000000000000000000,013P3,Media and Film,"01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
7L Theory and Practice of Interactive Media (WOR1)/02,Wednesday,11:30,13:30,~LAB RED (MAC),0111111111110000000000000000000000000000000000000000,013P3,Media and Film,"03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
7L Writing Doc: Sound/Image/Text (SEM1)/01,Friday,15:00,17:00,FUL-209,1111111111110000000000000000000000000000000000000000,020P3,Media and Film,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,02 Nov 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
7L Writing Doc: Sound/Image/Text (SEM1)/02,Friday,13:00,15:00,FUL-209,1111111111110000000000000000000000000000000000000000,020P3,Media and Film,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,02 Nov 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
4L Academic Communications for IR 1 (WOR1)/01,Tuesday,13:00,15:00,BH-255,0111111111110000000000000000000000000000000000000000,Q1135,SCLS,"02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
4L Arabic Intermediate A (CLA1)/01,Thursday,11:00,13:00,BH-236,1111111111110000000000000000000000000000000000000000,T6005,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L Arabic Intermediate A (SEM1)/01,Friday,11:00,13:00,BH-236,1111111111110000000000000000000000000000000000000000,T6005,SCLS,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,02 Nov 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
4L Arabic Intermediate A (SEM2)/01,Wednesday,11:00,13:00,BH-231,1111111111110000000000000000000000000000000000000000,T6005,SCLS,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
4L Arabic Intermediate A (CLA2)/01,Thursday,14:00,16:00,BH-230,1111111111110000000000000000000000000000000000000000,T6005,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L British Sign Language & Deaf Culture 2A (CLA1)/01,Monday,16:00,18:00,BH-231,0111111111110000000000000000000000000000000000000000,T5004,SCLS,"01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
4L British Sign Language & Deaf Culture 2A (CLA1)/02,Tuesday,11:00,13:00,ARUN-203,1111111111110000000000000000000000000000000000000000,T5004,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
4L British Sign Language & Deaf Culture 2A (SEM1)/01,Thursday,11:00,13:00,BH-234,1111111111110000000000000000000000000000000000000000,T5004,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L British Sign Language & Deaf Culture 2A (SEM1)/02,Thursday,16:00,18:00,ARUN-219,1111111111110000000000000000000000000000000000000000,T5004,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
3L Academic Development (WOR1)/01,Monday,13:00,14:00,BH-236,1111111111110000000000000000000000000000000000000000,Q0001F,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
4L Chinese Intermediate A (CLA1)/01,Wednesday,9:00,11:00,BH-232,1111111111110000000000000000000000000000000000000000,T3002,SCLS,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
4L Chinese Intermediate A (SEM1)/01,Monday,9:00,11:00,BH-231,1111111111110000000000000000000000000000000000000000,T3002,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
4L Cultural Encounters (SEM1)/01,Thursday,16:00,17:00,A071,1111111111110000000000000000000000000000000000000000,Q1065,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L EBPP Intermediate (SEM1)/01,Monday,9:00,11:00,FUL-111,1111111111110000000000000000000000000000000000000000,Q1105,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
4L EBPP Intermediate (SEM1)/02,Thursday,9:00,11:00,BH-233,1111111111110000000000000000000000000000000000000000,Q1105,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L EBPP Intermediate (SEM1)/03,Tuesday,13:00,15:00,ESSEX-5,1111111111110000000000000000000000000000000000000000,Q1105,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
4L EBPP Intermediate (SEM1)/04,Thursday,11:00,13:00,ESSEX-6,1111111111110000000000000000000000000000000000000000,Q1105,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L EBPP Intermediate (SEM1)/05,Friday,11:00,13:00,FUL-211,1111111111110000000000000000000000000000000000000000,Q1105,SCLS,"28 Sep 2018,05 Oct 2018,12 Oct 2018,19 Oct 2018,26 Oct 2018,02 Nov 2018,09 Nov 2018,16 Nov 2018,23 Nov 2018,30 Nov 2018,07 Dec 2018,14 Dec 2018"
4L EBPP Intermediate (SEM1)/06,Monday,13:00,15:00,FUL-211,1111111111110000000000000000000000000000000000000000,Q1105,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
4L ELAAP (Intermediate) (SEM1)/01,Monday,11:00,13:00,ARUN-1A,1111111111110000000000000000000000000000000000000000,Q1134,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
4L ELAAP (Intermediate) (SEM1)/03,Tuesday,11:00,13:00,FUL-211,1111111111110000000000000000000000000000000000000000,Q1134,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
4L ELAAP (Intermediate) (SEM1)/04,Tuesday,13:00,15:00,ARUN-1C,1111111111110000000000000000000000000000000000000000,Q1134,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
4L ELAAP (Post-Intermediate) (A) (SEM1)/01,Tuesday,13:00,15:00,ARUN-203,1111111111110000000000000000000000000000000000000000,Q1130,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
4L ELAAP (Post-Intermediate) (A) (SEM1)/02,Monday,9:00,11:00,ARUN-203,1111111111110000000000000000000000000000000000000000,Q1130,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
4L ELAAP (Post-Intermediate) (A) (SEM1)/03,Wednesday,9:00,11:00,BH-257,1111111111110000000000000000000000000000000000000000,Q1130,SCLS,"26 Sep 2018,03 Oct 2018,10 Oct 2018,17 Oct 2018,24 Oct 2018,31 Oct 2018,07 Nov 2018,14 Nov 2018,21 Nov 2018,28 Nov 2018,05 Dec 2018,12 Dec 2018"
4L English Language Teaching 1A (CLA1)/01,Thursday,12:00,13:00,PEV1-2A2,1111111111110000000000000000000000000000000000000000,Q1115,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L English Language Teaching 1A (SEM1)/01,Monday,9:00,11:00,ARUN-208,1111111111110000000000000000000000000000000000000000,Q1115,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
4L Europe 1900-45 (SEM1)/01,Thursday,17:00,18:00,BH-234,1111111111110000000000000000000000000000000000000000,Q1054,SCLS,"27 Sep 2018,04 Oct 2018,11 Oct 2018,18 Oct 2018,25 Oct 2018,01 Nov 2018,08 Nov 2018,15 Nov 2018,22 Nov 2018,29 Nov 2018,06 Dec 2018,13 Dec 2018"
4L Europe 1900-45 (SEM1)/02,Tuesday,10:00,11:00,FUL-109,1110001111110000000000000000000000000000000000000000,Q1054,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
4L French 1A (CLA1)/01,Tuesday,9:00,10:00,FUL-209,1111111111110000000000000000000000000000000000000000,R1112,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
4L French 1A (CLA1)/02,Monday,15:00,16:00,FUL-110,1111111111110000000000000000000000000000000000000000,R1112,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
4L French 1A (SEM1)/01,Tuesday,10:00,11:00,FUL-209,1111111111110000000000000000000000000000000000000000,R1112,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
4L French 1A (SEM1)/02,Monday,14:00,15:00,FUL-204,1111111111110000000000000000000000000000000000000000,R1112,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
4L French F-B-A (SEM1)/01,Tuesday,9:00,11:00,BH-234,1111111111110000000000000000000000000000000000000000,R1110,SCLS,"25 Sep 2018,02 Oct 2018,09 Oct 2018,16 Oct 2018,23 Oct 2018,30 Oct 2018,06 Nov 2018,13 Nov 2018,20 Nov 2018,27 Nov 2018,04 Dec 2018,11 Dec 2018"
4L French For Professional Purposes 1A (CLA1)/01,Monday,9:00,10:00,FUL-211,1111111111110000000000000000000000000000000000000000,R1135,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
4L French For Professional Purposes 1A (CLA1)/02,Monday,10:00,11:00,FUL-211,1111111111110000000000000000000000000000000000000000,R1135,SCLS,"24 Sep 2018,01 Oct 2018,08 Oct 2018,15 Oct 2018,22 Oct 2018,29 Oct 2018,05 Nov 2018,12 Nov 2018,19 Nov 2018,26 Nov 2018,03 Dec 2018,10 Dec 2018"
